interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,as_type,mcpc
2025-12-18T04:50:00-06:00,2025-12-18 10:50:00+00:00,2025-12-18T04:55:00-06:00,2025-12-18 10:55:00+00:00,NSPIN,0.25
2025-12-18T04:50:00-06:00,2025-12-18 10:50:00+00:00,2025-12-18T04:55:00-06:00,2025-12-18 10:55:00+00:00,REGDN,0.14
2025-12-18T04:50:00-06:00,2025-12-18 10:50:00+00:00,2025-12-18T04:55:00-06:00,2025-12-18 10:55:00+00:00,REGUP,0.03
2025-12-18T04:50:00-06:00,2025-12-18 10:50:00+00:00,2025-12-18T04:55:00-06:00,2025-12-18 10:55:00+00:00,RRS,0.03
2025-12-18T04:55:00-06:00,2025-12-18 10:55:00+00:00,2025-12-18T05:00:00-06:00,2025-12-18 11:00:00+00:00,ECRS,0.05
2025-12-18T04:55:00-06:00,2025-12-18 10:55:00+00:00,2025-12-18T05:00:00-06:00,2025-12-18 11:00:00+00:00,NSPIN,0.25
2025-12-18T04:55:00-06:00,2025-12-18 10:55:00+00:00,2025-12-18T05:00:00-06:00,2025-12-18 11:00:00+00:00,REGDN,0.23
2025-12-18T04:55:00-06:00,2025-12-18 10:55:00+00:00,2025-12-18T05:00:00-06:00,2025-12-18 11:00:00+00:00,REGUP,0.01
2025-12-18T04:55:00-06:00,2025-12-18 10:55:00+00:00,2025-12-18T05:00:00-06:00,2025-12-18 11:00:00+00:00,RRS,0.03
2025-12-18T05:00:00-06:00,2025-12-18 11:00:00+00:00,2025-12-18T05:05:00-06:00,2025-12-18 11:05:00+00:00,ECRS,0.06
2025-12-18T05:00:00-06:00,2025-12-18 11:00:00+00:00,2025-12-18T05:05:00-06:00,2025-12-18 11:05:00+00:00,NSPIN,0.25
2025-12-18T05:00:00-06:00,2025-12-18 11:00:00+00:00,2025-12-18T05:05:00-06:00,2025-12-18 11:05:00+00:00,REGDN,0.23
2025-12-18T05:00:00-06:00,2025-12-18 11:00:00+00:00,2025-12-18T05:05:00-06:00,2025-12-18 11:05:00+00:00,REGUP,0
2025-12-18T05:00:00-06:00,2025-12-18 11:00:00+00:00,2025-12-18T05:05:00-06:00,2025-12-18 11:05:00+00:00,RRS,0.03
2025-12-18T05:05:00-06:00,2025-12-18 11:05:00+00:00,2025-12-18T05:10:00-06:00,2025-12-18 11:10:00+00:00,ECRS,0.06
2025-12-18T05:05:00-06:00,2025-12-18 11:05:00+00:00,2025-12-18T05:10:00-06:00,2025-12-18 11:10:00+00:00,NSPIN,0.25
2025-12-18T05:05:00-06:00,2025-12-18 11:05:00+00:00,2025-12-18T05:10:00-06:00,2025-12-18 11:10:00+00:00,REGDN,0.22
2025-12-18T05:05:00-06:00,2025-12-18 11:05:00+00:00,2025-12-18T05:10:00-06:00,2025-12-18 11:10:00+00:00,REGUP,0
2025-12-18T05:05:00-06:00,2025-12-18 11:05:00+00:00,2025-12-18T05:10:00-06:00,2025-12-18 11:10:00+00:00,RRS,0.03
2025-12-18T05:10:00-06:00,2025-12-18 11:10:00+00:00,2025-12-18T05:15:00-06:00,2025-12-18 11:15:00+00:00,ECRS,0.06
2025-12-18T05:10:00-06:00,2025-12-18 11:10:00+00:00,2025-12-18T05:15:00-06:00,2025-12-18 11:15:00+00:00,NSPIN,0.25
2025-12-18T05:10:00-06:00,2025-12-18 11:10:00+00:00,2025-12-18T05:15:00-06:00,2025-12-18 11:15:00+00:00,REGDN,0.21
2025-12-18T05:10:00-06:00,2025-12-18 11:10:00+00:00,2025-12-18T05:15:00-06:00,2025-12-18 11:15:00+00:00,REGUP,0
2025-12-18T05:10:00-06:00,2025-12-18 11:10:00+00:00,2025-12-18T05:15:00-06:00,2025-12-18 11:15:00+00:00,RRS,0.03
2025-12-18T05:15:00-06:00,2025-12-18 11:15:00+00:00,2025-12-18T05:20:00-06:00,2025-12-18 11:20:00+00:00,ECRS,0.06
2025-12-18T05:15:00-06:00,2025-12-18 11:15:00+00:00,2025-12-18T05:20:00-06:00,2025-12-18 11:20:00+00:00,NSPIN,0.25
2025-12-18T05:15:00-06:00,2025-12-18 11:15:00+00:00,2025-12-18T05:20:00-06:00,2025-12-18 11:20:00+00:00,REGDN,0.25
2025-12-18T05:15:00-06:00,2025-12-18 11:15:00+00:00,2025-12-18T05:20:00-06:00,2025-12-18 11:20:00+00:00,REGUP,0
2025-12-18T05:15:00-06:00,2025-12-18 11:15:00+00:00,2025-12-18T05:20:00-06:00,2025-12-18 11:20:00+00:00,RRS,0.03
2025-12-18T05:20:00-06:00,2025-12-18 11:20:00+00:00,2025-12-18T05:25:00-06:00,2025-12-18 11:25:00+00:00,ECRS,0.06
2025-12-18T05:20:00-06:00,2025-12-18 11:20:00+00:00,2025-12-18T05:25:00-06:00,2025-12-18 11:25:00+00:00,NSPIN,0.25
2025-12-18T05:20:00-06:00,2025-12-18 11:20:00+00:00,2025-12-18T05:25:00-06:00,2025-12-18 11:25:00+00:00,REGDN,0.32
2025-12-18T05:20:00-06:00,2025-12-18 11:20:00+00:00,2025-12-18T05:25:00-06:00,2025-12-18 11:25:00+00:00,REGUP,0
2025-12-18T05:20:00-06:00,2025-12-18 11:20:00+00:00,2025-12-18T05:25:00-06:00,2025-12-18 11:25:00+00:00,RRS,0.03
2025-12-18T05:25:00-06:00,2025-12-18 11:25:00+00:00,2025-12-18T05:30:00-06:00,2025-12-18 11:30:00+00:00,ECRS,0.06
2025-12-18T05:25:00-06:00,2025-12-18 11:25:00+00:00,2025-12-18T05:30:00-06:00,2025-12-18 11:30:00+00:00,NSPIN,0.25
2025-12-18T05:25:00-06:00,2025-12-18 11:25:00+00:00,2025-12-18T05:30:00-06:00,2025-12-18 11:30:00+00:00,REGDN,0.36
2025-12-18T05:25:00-06:00,2025-12-18 11:25:00+00:00,2025-12-18T05:30:00-06:00,2025-12-18 11:30:00+00:00,REGUP,0
2025-12-18T05:25:00-06:00,2025-12-18 11:25:00+00:00,2025-12-18T05:30:00-06:00,2025-12-18 11:30:00+00:00,RRS,0.03
2025-12-18T05:30:00-06:00,2025-12-18 11:30:00+00:00,2025-12-18T05:35:00-06:00,2025-12-18 11:35:00+00:00,ECRS,0.06
2025-12-18T05:30:00-06:00,2025-12-18 11:30:00+00:00,2025-12-18T05:35:00-06:00,2025-12-18 11:35:00+00:00,NSPIN,0.25
2025-12-18T05:30:00-06:00,2025-12-18 11:30:00+00:00,2025-12-18T05:35:00-06:00,2025-12-18 11:35:00+00:00,REGDN,0.37
2025-12-18T05:30:00-06:00,2025-12-18 11:30:00+00:00,2025-12-18T05:35:00-06:00,2025-12-18 11:35:00+00:00,REGUP,0
2025-12-18T05:30:00-06:00,2025-12-18 11:30:00+00:00,2025-12-18T05:35:00-06:00,2025-12-18 11:35:00+00:00,RRS,0.03
2025-12-18T05:35:00-06:00,2025-12-18 11:35:00+00:00,2025-12-18T05:40:00-06:00,2025-12-18 11:40:00+00:00,ECRS,0.06
2025-12-18T05:35:00-06:00,2025-12-18 11:35:00+00:00,2025-12-18T05:40:00-06:00,2025-12-18 11:40:00+00:00,NSPIN,0.25
2025-12-18T05:35:00-06:00,2025-12-18 11:35:00+00:00,2025-12-18T05:40:00-06:00,2025-12-18 11:40:00+00:00,REGDN,0.37
2025-12-18T05:35:00-06:00,2025-12-18 11:35:00+00:00,2025-12-18T05:40:00-06:00,2025-12-18 11:40:00+00:00,REGUP,0
2025-12-18T05:35:00-06:00,2025-12-18 11:35:00+00:00,2025-12-18T05:40:00-06:00,2025-12-18 11:40:00+00:00,RRS,0.03
2025-12-18T05:40:00-06:00,2025-12-18 11:40:00+00:00,2025-12-18T05:45:00-06:00,2025-12-18 11:45:00+00:00,ECRS,0.07
2025-12-18T05:40:00-06:00,2025-12-18 11:40:00+00:00,2025-12-18T05:45:00-06:00,2025-12-18 11:45:00+00:00,NSPIN,0.28
2025-12-18T05:40:00-06:00,2025-12-18 11:40:00+00:00,2025-12-18T05:45:00-06:00,2025-12-18 11:45:00+00:00,REGDN,0.35
2025-12-18T05:40:00-06:00,2025-12-18 11:40:00+00:00,2025-12-18T05:45:00-06:00,2025-12-18 11:45:00+00:00,REGUP,0
2025-12-18T05:40:00-06:00,2025-12-18 11:40:00+00:00,2025-12-18T05:45:00-06:00,2025-12-18 11:45:00+00:00,RRS,0.04
2025-12-18T05:45:00-06:00,2025-12-18 11:45:00+00:00,2025-12-18T05:50:00-06:00,2025-12-18 11:50:00+00:00,ECRS,0.08
2025-12-18T05:45:00-06:00,2025-12-18 11:45:00+00:00,2025-12-18T05:50:00-06:00,2025-12-18 11:50:00+00:00,NSPIN,0.3
2025-12-18T05:45:00-06:00,2025-12-18 11:45:00+00:00,2025-12-18T05:50:00-06:00,2025-12-18 11:50:00+00:00,REGDN,0.51
2025-12-18T05:45:00-06:00,2025-12-18 11:45:00+00:00,2025-12-18T05:50:00-06:00,2025-12-18 11:50:00+00:00,REGUP,0.01
2025-12-18T05:45:00-06:00,2025-12-18 11:45:00+00:00,2025-12-18T05:50:00-06:00,2025-12-18 11:50:00+00:00,RRS,0.04
2025-12-18T05:50:00-06:00,2025-12-18 11:50:00+00:00,2025-12-18T05:55:00-06:00,2025-12-18 11:55:00+00:00,ECRS,0.08
2025-12-18T05:50:00-06:00,2025-12-18 11:50:00+00:00,2025-12-18T05:55:00-06:00,2025-12-18 11:55:00+00:00,NSPIN,0.32
2025-12-18T05:50:00-06:00,2025-12-18 11:50:00+00:00,2025-12-18T05:55:00-06:00,2025-12-18 11:55:00+00:00,REGDN,0.38
2025-12-18T05:50:00-06:00,2025-12-18 11:50:00+00:00,2025-12-18T05:55:00-06:00,2025-12-18 11:55:00+00:00,REGUP,0.01
2025-12-18T05:50:00-06:00,2025-12-18 11:50:00+00:00,2025-12-18T05:55:00-06:00,2025-12-18 11:55:00+00:00,RRS,0.04
2025-12-18T05:55:00-06:00,2025-12-18 11:55:00+00:00,2025-12-18T06:00:00-06:00,2025-12-18 12:00:00+00:00,ECRS,0.09
2025-12-18T05:55:00-06:00,2025-12-18 11:55:00+00:00,2025-12-18T06:00:00-06:00,2025-12-18 12:00:00+00:00,NSPIN,0.35
2025-12-18T05:55:00-06:00,2025-12-18 11:55:00+00:00,2025-12-18T06:00:00-06:00,2025-12-18 12:00:00+00:00,REGDN,0.23
2025-12-18T05:55:00-06:00,2025-12-18 11:55:00+00:00,2025-12-18T06:00:00-06:00,2025-12-18 12:00:00+00:00,REGUP,0.04
2025-12-18T05:55:00-06:00,2025-12-18 11:55:00+00:00,2025-12-18T06:00:00-06:00,2025-12-18 12:00:00+00:00,RRS,0.04
2025-12-18T06:00:00-06:00,2025-12-18 12:00:00+00:00,2025-12-18T06:05:00-06:00,2025-12-18 12:05:00+00:00,ECRS,0.13
2025-12-18T06:00:00-06:00,2025-12-18 12:00:00+00:00,2025-12-18T06:05:00-06:00,2025-12-18 12:05:00+00:00,NSPIN,0.53
2025-12-18T06:00:00-06:00,2025-12-18 12:00:00+00:00,2025-12-18T06:05:00-06:00,2025-12-18 12:05:00+00:00,REGDN,0.52
2025-12-18T06:00:00-06:00,2025-12-18 12:00:00+00:00,2025-12-18T06:05:00-06:00,2025-12-18 12:05:00+00:00,REGUP,0.07
2025-12-18T06:00:00-06:00,2025-12-18 12:00:00+00:00,2025-12-18T06:05:00-06:00,2025-12-18 12:05:00+00:00,RRS,0.07
2025-12-18T06:05:00-06:00,2025-12-18 12:05:00+00:00,2025-12-18T06:10:00-06:00,2025-12-18 12:10:00+00:00,ECRS,0.17
2025-12-18T06:05:00-06:00,2025-12-18 12:05:00+00:00,2025-12-18T06:10:00-06:00,2025-12-18 12:10:00+00:00,NSPIN,0.63
2025-12-18T06:05:00-06:00,2025-12-18 12:05:00+00:00,2025-12-18T06:10:00-06:00,2025-12-18 12:10:00+00:00,REGDN,0.52
2025-12-18T06:05:00-06:00,2025-12-18 12:05:00+00:00,2025-12-18T06:10:00-06:00,2025-12-18 12:10:00+00:00,REGUP,0.08
2025-12-18T06:05:00-06:00,2025-12-18 12:05:00+00:00,2025-12-18T06:10:00-06:00,2025-12-18 12:10:00+00:00,RRS,0.09
2025-12-18T06:10:00-06:00,2025-12-18 12:10:00+00:00,2025-12-18T06:15:00-06:00,2025-12-18 12:15:00+00:00,ECRS,0.22
2025-12-18T06:10:00-06:00,2025-12-18 12:10:00+00:00,2025-12-18T06:15:00-06:00,2025-12-18 12:15:00+00:00,NSPIN,0.87
2025-12-18T06:10:00-06:00,2025-12-18 12:10:00+00:00,2025-12-18T06:15:00-06:00,2025-12-18 12:15:00+00:00,REGDN,0.52
2025-12-18T06:10:00-06:00,2025-12-18 12:10:00+00:00,2025-12-18T06:15:00-06:00,2025-12-18 12:15:00+00:00,REGUP,0.11
2025-12-18T06:10:00-06:00,2025-12-18 12:10:00+00:00,2025-12-18T06:15:00-06:00,2025-12-18 12:15:00+00:00,RRS,0.11
2025-12-18T06:15:00-06:00,2025-12-18 12:15:00+00:00,2025-12-18T06:20:00-06:00,2025-12-18 12:20:00+00:00,ECRS,0.22
2025-12-18T06:15:00-06:00,2025-12-18 12:15:00+00:00,2025-12-18T06:20:00-06:00,2025-12-18 12:20:00+00:00,NSPIN,0.87
2025-12-18T06:15:00-06:00,2025-12-18 12:15:00+00:00,2025-12-18T06:20:00-06:00,2025-12-18 12:20:00+00:00,REGDN,0.54
2025-12-18T06:15:00-06:00,2025-12-18 12:15:00+00:00,2025-12-18T06:20:00-06:00,2025-12-18 12:20:00+00:00,REGUP,0.11
2025-12-18T06:15:00-06:00,2025-12-18 12:15:00+00:00,2025-12-18T06:20:00-06:00,2025-12-18 12:20:00+00:00,RRS,0.11
2025-12-18T06:20:00-06:00,2025-12-18 12:20:00+00:00,2025-12-18T06:25:00-06:00,2025-12-18 12:25:00+00:00,ECRS,0.19
2025-12-18T06:20:00-06:00,2025-12-18 12:20:00+00:00,2025-12-18T06:25:00-06:00,2025-12-18 12:25:00+00:00,NSPIN,0.73
2025-12-18T06:20:00-06:00,2025-12-18 12:20:00+00:00,2025-12-18T06:25:00-06:00,2025-12-18 12:25:00+00:00,REGDN,0.54
2025-12-18T06:20:00-06:00,2025-12-18 12:20:00+00:00,2025-12-18T06:25:00-06:00,2025-12-18 12:25:00+00:00,REGUP,0.09
2025-12-18T06:20:00-06:00,2025-12-18 12:20:00+00:00,2025-12-18T06:25:00-06:00,2025-12-18 12:25:00+00:00,RRS,0.1
2025-12-18T06:25:00-06:00,2025-12-18 12:25:00+00:00,2025-12-18T06:30:00-06:00,2025-12-18 12:30:00+00:00,ECRS,0.19
2025-12-18T06:25:00-06:00,2025-12-18 12:25:00+00:00,2025-12-18T06:30:00-06:00,2025-12-18 12:30:00+00:00,NSPIN,0.73
2025-12-18T06:25:00-06:00,2025-12-18 12:25:00+00:00,2025-12-18T06:30:00-06:00,2025-12-18 12:30:00+00:00,REGDN,0.54
2025-12-18T06:25:00-06:00,2025-12-18 12:25:00+00:00,2025-12-18T06:30:00-06:00,2025-12-18 12:30:00+00:00,REGUP,0.09
2025-12-18T06:25:00-06:00,2025-12-18 12:25:00+00:00,2025-12-18T06:30:00-06:00,2025-12-18 12:30:00+00:00,RRS,0.1
2025-12-18T06:30:00-06:00,2025-12-18 12:30:00+00:00,2025-12-18T06:35:00-06:00,2025-12-18 12:35:00+00:00,ECRS,0.2
2025-12-18T06:30:00-06:00,2025-12-18 12:30:00+00:00,2025-12-18T06:35:00-06:00,2025-12-18 12:35:00+00:00,NSPIN,0.78
2025-12-18T06:30:00-06:00,2025-12-18 12:30:00+00:00,2025-12-18T06:35:00-06:00,2025-12-18 12:35:00+00:00,REGDN,0.58
2025-12-18T06:30:00-06:00,2025-12-18 12:30:00+00:00,2025-12-18T06:35:00-06:00,2025-12-18 12:35:00+00:00,REGUP,0.1
2025-12-18T06:30:00-06:00,2025-12-18 12:30:00+00:00,2025-12-18T06:35:00-06:00,2025-12-18 12:35:00+00:00,RRS,0.11
2025-12-18T06:35:00-06:00,2025-12-18 12:35:00+00:00,2025-12-18T06:40:00-06:00,2025-12-18 12:40:00+00:00,ECRS,0.21
2025-12-18T06:35:00-06:00,2025-12-18 12:35:00+00:00,2025-12-18T06:40:00-06:00,2025-12-18 12:40:00+00:00,NSPIN,0.82
2025-12-18T06:35:00-06:00,2025-12-18 12:35:00+00:00,2025-12-18T06:40:00-06:00,2025-12-18 12:40:00+00:00,REGDN,0.54
2025-12-18T06:35:00-06:00,2025-12-18 12:35:00+00:00,2025-12-18T06:40:00-06:00,2025-12-18 12:40:00+00:00,REGUP,0.1
2025-12-18T06:35:00-06:00,2025-12-18 12:35:00+00:00,2025-12-18T06:40:00-06:00,2025-12-18 12:40:00+00:00,RRS,0.11
2025-12-18T06:40:00-06:00,2025-12-18 12:40:00+00:00,2025-12-18T06:45:00-06:00,2025-12-18 12:45:00+00:00,ECRS,0.24
2025-12-18T06:40:00-06:00,2025-12-18 12:40:00+00:00,2025-12-18T06:45:00-06:00,2025-12-18 12:45:00+00:00,NSPIN,0.92
2025-12-18T06:40:00-06:00,2025-12-18 12:40:00+00:00,2025-12-18T06:45:00-06:00,2025-12-18 12:45:00+00:00,REGDN,0.54
2025-12-18T06:40:00-06:00,2025-12-18 12:40:00+00:00,2025-12-18T06:45:00-06:00,2025-12-18 12:45:00+00:00,REGUP,0.12
2025-12-18T06:40:00-06:00,2025-12-18 12:40:00+00:00,2025-12-18T06:45:00-06:00,2025-12-18 12:45:00+00:00,RRS,0.12
2025-12-18T06:45:00-06:00,2025-12-18 12:45:00+00:00,2025-12-18T06:50:00-06:00,2025-12-18 12:50:00+00:00,ECRS,0.24
2025-12-18T06:45:00-06:00,2025-12-18 12:45:00+00:00,2025-12-18T06:50:00-06:00,2025-12-18 12:50:00+00:00,NSPIN,0.92
2025-12-18T06:45:00-06:00,2025-12-18 12:45:00+00:00,2025-12-18T06:50:00-06:00,2025-12-18 12:50:00+00:00,REGDN,0.57
2025-12-18T06:45:00-06:00,2025-12-18 12:45:00+00:00,2025-12-18T06:50:00-06:00,2025-12-18 12:50:00+00:00,REGUP,0.01
2025-12-18T06:45:00-06:00,2025-12-18 12:45:00+00:00,2025-12-18T06:50:00-06:00,2025-12-18 12:50:00+00:00,RRS,0.12
2025-12-18T06:50:00-06:00,2025-12-18 12:50:00+00:00,2025-12-18T06:55:00-06:00,2025-12-18 12:55:00+00:00,ECRS,0.24
2025-12-18T06:50:00-06:00,2025-12-18 12:50:00+00:00,2025-12-18T06:55:00-06:00,2025-12-18 12:55:00+00:00,NSPIN,0.94
2025-12-18T06:50:00-06:00,2025-12-18 12:50:00+00:00,2025-12-18T06:55:00-06:00,2025-12-18 12:55:00+00:00,REGDN,0.57
2025-12-18T06:50:00-06:00,2025-12-18 12:50:00+00:00,2025-12-18T06:55:00-06:00,2025-12-18 12:55:00+00:00,REGUP,0.12
2025-12-18T06:50:00-06:00,2025-12-18 12:50:00+00:00,2025-12-18T06:55:00-06:00,2025-12-18 12:55:00+00:00,RRS,0.13
2025-12-18T06:55:00-06:00,2025-12-18 12:55:00+00:00,2025-12-18T07:00:00-06:00,2025-12-18 13:00:00+00:00,ECRS,0.37
2025-12-18T06:55:00-06:00,2025-12-18 12:55:00+00:00,2025-12-18T07:00:00-06:00,2025-12-18 13:00:00+00:00,NSPIN,1.03
2025-12-18T06:55:00-06:00,2025-12-18 12:55:00+00:00,2025-12-18T07:00:00-06:00,2025-12-18 13:00:00+00:00,REGDN,0.56
2025-12-18T06:55:00-06:00,2025-12-18 12:55:00+00:00,2025-12-18T07:00:00-06:00,2025-12-18 13:00:00+00:00,REGUP,0.01
2025-12-18T06:55:00-06:00,2025-12-18 12:55:00+00:00,2025-12-18T07:00:00-06:00,2025-12-18 13:00:00+00:00,RRS,0.26
2025-12-18T07:00:00-06:00,2025-12-18 13:00:00+00:00,2025-12-18T07:05:00-06:00,2025-12-18 13:05:00+00:00,ECRS,1.05
2025-12-18T07:00:00-06:00,2025-12-18 13:00:00+00:00,2025-12-18T07:05:00-06:00,2025-12-18 13:05:00+00:00,NSPIN,1.05
2025-12-18T07:00:00-06:00,2025-12-18 13:00:00+00:00,2025-12-18T07:05:00-06:00,2025-12-18 13:05:00+00:00,REGDN,0.62
2025-12-18T07:00:00-06:00,2025-12-18 13:00:00+00:00,2025-12-18T07:05:00-06:00,2025-12-18 13:05:00+00:00,REGUP,1.51
2025-12-18T07:00:00-06:00,2025-12-18 13:00:00+00:00,2025-12-18T07:05:00-06:00,2025-12-18 13:05:00+00:00,RRS,1.05
2025-12-18T07:05:00-06:00,2025-12-18 13:05:00+00:00,2025-12-18T07:10:00-06:00,2025-12-18 13:10:00+00:00,ECRS,0.88
2025-12-18T07:05:00-06:00,2025-12-18 13:05:00+00:00,2025-12-18T07:10:00-06:00,2025-12-18 13:10:00+00:00,NSPIN,1.03
2025-12-18T07:05:00-06:00,2025-12-18 13:05:00+00:00,2025-12-18T07:10:00-06:00,2025-12-18 13:10:00+00:00,REGDN,0.58
2025-12-18T07:05:00-06:00,2025-12-18 13:05:00+00:00,2025-12-18T07:10:00-06:00,2025-12-18 13:10:00+00:00,REGUP,1.21
2025-12-18T07:05:00-06:00,2025-12-18 13:05:00+00:00,2025-12-18T07:10:00-06:00,2025-12-18 13:10:00+00:00,RRS,0.86
2025-12-18T07:10:00-06:00,2025-12-18 13:10:00+00:00,2025-12-18T07:15:00-06:00,2025-12-18 13:15:00+00:00,ECRS,0.88
2025-12-18T07:10:00-06:00,2025-12-18 13:10:00+00:00,2025-12-18T07:15:00-06:00,2025-12-18 13:15:00+00:00,NSPIN,1.03
2025-12-18T07:10:00-06:00,2025-12-18 13:10:00+00:00,2025-12-18T07:15:00-06:00,2025-12-18 13:15:00+00:00,REGDN,0.58
2025-12-18T07:10:00-06:00,2025-12-18 13:10:00+00:00,2025-12-18T07:15:00-06:00,2025-12-18 13:15:00+00:00,REGUP,0.54
2025-12-18T07:10:00-06:00,2025-12-18 13:10:00+00:00,2025-12-18T07:15:00-06:00,2025-12-18 13:15:00+00:00,RRS,0.86
2025-12-18T07:15:00-06:00,2025-12-18 13:15:00+00:00,2025-12-18T07:20:00-06:00,2025-12-18 13:20:00+00:00,ECRS,0.7
2025-12-18T07:15:00-06:00,2025-12-18 13:15:00+00:00,2025-12-18T07:20:00-06:00,2025-12-18 13:20:00+00:00,NSPIN,1.05
2025-12-18T07:15:00-06:00,2025-12-18 13:15:00+00:00,2025-12-18T07:20:00-06:00,2025-12-18 13:20:00+00:00,REGDN,0.61
2025-12-18T07:15:00-06:00,2025-12-18 13:15:00+00:00,2025-12-18T07:20:00-06:00,2025-12-18 13:20:00+00:00,REGUP,0.38
2025-12-18T07:15:00-06:00,2025-12-18 13:15:00+00:00,2025-12-18T07:20:00-06:00,2025-12-18 13:20:00+00:00,RRS,0.64
2025-12-18T07:20:00-06:00,2025-12-18 13:20:00+00:00,2025-12-18T07:25:00-06:00,2025-12-18 13:25:00+00:00,ECRS,0.87
2025-12-18T07:20:00-06:00,2025-12-18 13:20:00+00:00,2025-12-18T07:25:00-06:00,2025-12-18 13:25:00+00:00,NSPIN,1.12
2025-12-18T07:20:00-06:00,2025-12-18 13:20:00+00:00,2025-12-18T07:25:00-06:00,2025-12-18 13:25:00+00:00,REGDN,0.61
2025-12-18T07:20:00-06:00,2025-12-18 13:20:00+00:00,2025-12-18T07:25:00-06:00,2025-12-18 13:25:00+00:00,REGUP,0.47
2025-12-18T07:20:00-06:00,2025-12-18 13:20:00+00:00,2025-12-18T07:25:00-06:00,2025-12-18 13:25:00+00:00,RRS,0.83
2025-12-18T07:25:00-06:00,2025-12-18 13:25:00+00:00,2025-12-18T07:30:00-06:00,2025-12-18 13:30:00+00:00,ECRS,0.86
2025-12-18T07:25:00-06:00,2025-12-18 13:25:00+00:00,2025-12-18T07:30:00-06:00,2025-12-18 13:30:00+00:00,NSPIN,1.22
2025-12-18T07:25:00-06:00,2025-12-18 13:25:00+00:00,2025-12-18T07:30:00-06:00,2025-12-18 13:30:00+00:00,REGDN,0.61
2025-12-18T07:25:00-06:00,2025-12-18 13:25:00+00:00,2025-12-18T07:30:00-06:00,2025-12-18 13:30:00+00:00,REGUP,0.46
2025-12-18T07:25:00-06:00,2025-12-18 13:25:00+00:00,2025-12-18T07:30:00-06:00,2025-12-18 13:30:00+00:00,RRS,0.8
2025-12-18T07:30:00-06:00,2025-12-18 13:30:00+00:00,2025-12-18T07:35:00-06:00,2025-12-18 13:35:00+00:00,ECRS,0.85
2025-12-18T07:30:00-06:00,2025-12-18 13:30:00+00:00,2025-12-18T07:35:00-06:00,2025-12-18 13:35:00+00:00,NSPIN,1.13
2025-12-18T07:30:00-06:00,2025-12-18 13:30:00+00:00,2025-12-18T07:35:00-06:00,2025-12-18 13:35:00+00:00,REGDN,0.54
2025-12-18T07:30:00-06:00,2025-12-18 13:30:00+00:00,2025-12-18T07:35:00-06:00,2025-12-18 13:35:00+00:00,REGUP,0.64
2025-12-18T07:30:00-06:00,2025-12-18 13:30:00+00:00,2025-12-18T07:35:00-06:00,2025-12-18 13:35:00+00:00,RRS,0.8
2025-12-18T07:35:00-06:00,2025-12-18 13:35:00+00:00,2025-12-18T07:40:00-06:00,2025-12-18 13:40:00+00:00,ECRS,0.68
2025-12-18T07:35:00-06:00,2025-12-18 13:35:00+00:00,2025-12-18T07:40:00-06:00,2025-12-18 13:40:00+00:00,NSPIN,1.41
2025-12-18T07:35:00-06:00,2025-12-18 13:35:00+00:00,2025-12-18T07:40:00-06:00,2025-12-18 13:40:00+00:00,REGDN,0.54
2025-12-18T07:35:00-06:00,2025-12-18 13:35:00+00:00,2025-12-18T07:40:00-06:00,2025-12-18 13:40:00+00:00,REGUP,0.56
2025-12-18T07:35:00-06:00,2025-12-18 13:35:00+00:00,2025-12-18T07:40:00-06:00,2025-12-18 13:40:00+00:00,RRS,0.6
2025-12-18T07:40:00-06:00,2025-12-18 13:40:00+00:00,2025-12-18T07:45:00-06:00,2025-12-18 13:45:00+00:00,ECRS,0.85
2025-12-18T07:40:00-06:00,2025-12-18 13:40:00+00:00,2025-12-18T07:45:00-06:00,2025-12-18 13:45:00+00:00,NSPIN,1.21
2025-12-18T07:40:00-06:00,2025-12-18 13:40:00+00:00,2025-12-18T07:45:00-06:00,2025-12-18 13:45:00+00:00,REGDN,0.54
2025-12-18T07:40:00-06:00,2025-12-18 13:40:00+00:00,2025-12-18T07:45:00-06:00,2025-12-18 13:45:00+00:00,REGUP,0.83
2025-12-18T07:40:00-06:00,2025-12-18 13:40:00+00:00,2025-12-18T07:45:00-06:00,2025-12-18 13:45:00+00:00,RRS,0.83
2025-12-18T07:45:00-06:00,2025-12-18 13:45:00+00:00,2025-12-18T07:50:00-06:00,2025-12-18 13:50:00+00:00,ECRS,0.68
2025-12-18T07:45:00-06:00,2025-12-18 13:45:00+00:00,2025-12-18T07:50:00-06:00,2025-12-18 13:50:00+00:00,NSPIN,1.28
2025-12-18T07:45:00-06:00,2025-12-18 13:45:00+00:00,2025-12-18T07:50:00-06:00,2025-12-18 13:50:00+00:00,REGDN,0.47
2025-12-18T07:45:00-06:00,2025-12-18 13:45:00+00:00,2025-12-18T07:50:00-06:00,2025-12-18 13:50:00+00:00,REGUP,0.58
2025-12-18T07:45:00-06:00,2025-12-18 13:45:00+00:00,2025-12-18T07:50:00-06:00,2025-12-18 13:50:00+00:00,RRS,0.58
2025-12-18T07:50:00-06:00,2025-12-18 13:50:00+00:00,2025-12-18T07:55:00-06:00,2025-12-18 13:55:00+00:00,ECRS,0.86
2025-12-18T07:50:00-06:00,2025-12-18 13:50:00+00:00,2025-12-18T07:55:00-06:00,2025-12-18 13:55:00+00:00,NSPIN,1.26
